filename,n_samples,n_events,max_amplitude,rms,max_sta_lta,qc_flag
ch3_ils_nop_calib_20230828t160045664_d_accln.csv,2,0,1.0,0.7071067811865476,0.0,0
ch3_ils_nop_calib_20230828t040000128_d_accln.csv,1,0,0.0,0.0,0.0,0
ch3_ils_nop_calib_20230828t154545656_d_accln.csv,3,0,2.0,1.2909944487358056,0.0,0
ch3_ils_nop_calib_20230828t011500040_d_accln.csv,4,0,3.0,1.8708286933869707,0.0,0
ch3_ils_nop_calib_20230828t010000032_d_accln.csv,4,0,3.0,1.8708286933869707,0.0,0
ch3_ils_nop_calib_20230828t004500024_d_accln.csv,5,0,4.0,2.449489742783178,0.0,0
ch3_ils_nop_calib_20230828t001500008_d_accln.csv,4,0,3.0,1.8708286933869707,0.0,0
ch3_ils_nop_calib_20230828t143931712_d_accln.csv,1,0,0.0,0.0,0.0,0
ch3_ils_nop_calib_20230828t013000048_d_accln.csv,3,0,2.0,1.2909944487358056,0.0,0
ch3_ils_nop_calib_20230828t214255776_d_accln.csv,236,0,235.0,135.8215741331251,0.0,0
ch3_ils_nop_calib_20230828t003000016_d_accln.csv,3,0,2.0,1.2909944487358056,0.0,0
ch3_ils_nop_calib_20230828t023000080_d_accln.csv,4,0,3.0,1.8708286933869707,0.0,0
ch3_ils_nop_calib_20230828t134515768_d_accln.csv,2,0,1.0,0.7071067811865476,0.0,0
ch3_ils_nop_calib_20230828t142431704_d_accln.csv,4,0,3.0,1.8708286933869707,0.0,0
ch3_ils_nop_calib_20230828t215755784_d_accln.csv,154,0,153.0,88.47881102275278,0.0,0
ch3_ils_nop_calib_20230831t231847520_d_accln.csv,262,0,261.0,150.83268876473693,0.0,0
ch3_ils_nop_calib_20230831t214607248_d_accln.csv,3,0,2.0,1.2909944487358056,0.0,0
ch3_ils_nop_calib_20230831t153107048_d_accln.csv,3,0,2.0,1.2909944487358056,0.0,0
ch3_ils_nop_calib_20230831t170107096_d_accln.csv,4,0,3.0,1.8708286933869707,0.0,0
ch3_ils_nop_calib_20230831t023014424_d_accln.csv,3,0,2.0,1.2909944487358056,0.0,0
ch3_ils_nop_calib_20230831t164607088_d_accln.csv,4,0,3.0,1.8708286933869707,0.0,0
ch3_ils_nop_calib_20230831t160107064_d_accln.csv,2,0,1.0,0.7071067811865476,0.0,0
ch3_ils_nop_calib_20230831t130106968_d_accln.csv,4,0,3.0,1.8708286933869707,0.0,0
ch3_ils_nop_calib_20230831t221607264_d_accln.csv,430,0,429.0,247.82756101773668,0.0,0
ch3_ils_nop_calib_20230831t203107208_d_accln.csv,4,0,3.0,1.8708286933869707,0.0,0
ch3_ils_nop_calib_20230831t020014408_d_accln.csv,2,0,1.0,0.7071067811865476,0.0,0
ch3_ils_nop_calib_20230831t014514400_d_accln.csv,4,0,3.0,1.8708286933869707,0.0,0
ch3_ils_nop_calib_20230831t224847504_d_accln.csv,1256,0,1255.0,724.7189110268891,0.0,3
ch3_ils_nop_calib_20230831t091606848_d_accln.csv,3,0,2.0,1.2909944487358056,0.0,0
ch3_ils_nop_calib_20230831t213107240_d_accln.csv,11,0,10.0,5.916079783099616,0.0,0
ch3_ils_nop_calib_20230831t114606928_d_accln.csv,2,0,1.0,0.7071067811865476,0.0,0
ch3_ils_nop_calib_20230831t210107224_d_accln.csv,4,0,3.0,1.8708286933869707,0.0,0
ch3_ils_nop_calib_20230831t161607072_d_accln.csv,4,0,3.0,1.8708286933869707,0.0,0
ch3_ils_nop_calib_20230831t154607056_d_accln.csv,3,0,2.0,1.2909944487358056,0.0,0
ch3_ils_nop_calib_20230831t134606992_d_accln.csv,3,0,2.0,1.2909944487358056,0.0,0
ch3_ils_nop_calib_20230831t201607200_d_accln.csv,4,0,3.0,1.8708286933869707,0.0,0
ch3_ils_nop_calib_20230831t141607008_d_accln.csv,4,0,3.0,1.8708286933869707,0.0,0
ch3_ils_nop_calib_20230831t230347512_d_accln.csv,1231,0,1230.0,710.2851540050658,0.0,3
ch3_ils_nop_calib_20230831t151607040_d_accln.csv,2,0,1.0,0.7071067811865476,0.0,0
ch3_ils_nop_calib_20230831t220107256_d_accln.csv,45,0,44.0,25.547341675146292,0.0,0
ch3_ils_nop_calib_20230831t054606736_d_accln.csv,4,0,3.0,1.8708286933869707,0.0,0
ch3_ils_nop_calib_20230831t000000000_d_accln.csv,2,0,1.0,0.7071067811865476,0.0,0
ch3_ils_nop_calib_20230831t163107080_d_accln.csv,3,0,2.0,1.2909944487358056,0.0,0
ch3_ils_nop_calib_20230831t034514464_d_accln.csv,3,0,2.0,1.2909944487358056,0.0,0
ch3_ils_nop_calib_20230831t211607232_d_accln.csv,9,0,8.0,4.760952285695233,0.0,0
ch3_ils_nop_calib_20230831t234847536_d_accln.csv,1,0,0.0,0.0,0.0,0
ch3_ils_nop_calib_20230831t033014456_d_accln.csv,4,0,3.0,1.8708286933869707,0.0,0
ch3_ils_nop_calib_20230831t131606976_d_accln.csv,4,0,3.0,1.8708286933869707,0.0,0
ch3_ils_nop_calib_20230831t043014488_d_accln.csv,2,0,1.0,0.7071067811865476,0.0,0
ch3_ils_nop_calib_20230831t171607104_d_accln.csv,4,0,3.0,1.8708286933869707,0.0,0
ch3_ils_nop_calib_20230831t030014440_d_accln.csv,4,0,3.0,1.8708286933869707,0.0,0
ch3_ils_nop_calib_20230831t041514480_d_accln.csv,4,0,3.0,1.8708286933869707,0.0,0
ch3_ils_nop_calib_20230831t004500024_d_accln.csv,4,0,3.0,1.8708286933869707,0.0,0
ch3_ils_nop_calib_20230831t140107000_d_accln.csv,4,0,3.0,1.8708286933869707,0.0,0
ch3_ils_nop_calib_20230831t200107192_d_accln.csv,3,0,2.0,1.2909944487358056,0.0,0
ch3_ils_nop_calib_20230831t090106840_d_accln.csv,4,0,3.0,1.8708286933869707,0.0,0
ch3_ils_nop_calib_20230831t204607216_d_accln.csv,3,0,2.0,1.2909944487358056,0.0,0
ch3_ils_nop_calib_20230831t040014472_d_accln.csv,4,0,3.0,1.8708286933869707,0.0,0
ch3_ils_nop_calib_20230831t133106984_d_accln.csv,5,0,4.0,2.449489742783178,0.0,0
ch3_ils_nop_calib_20230831t010000032_d_accln.csv,2,0,1.0,0.7071067811865476,0.0,0
ch3_ils_nop_calib_20230831t223107272_d_accln.csv,1160,0,1159.0,669.2932839943936,0.0,3
ch3_ils_nop_calib_20230831t031514448_d_accln.csv,4,0,3.0,1.8708286933869707,0.0,0
ch3_ils_nop_calib_20230831t024514432_d_accln.csv,3,0,2.0,1.2909944487358056,0.0,0
ch3_ils_nop_calib_20230827t204502768_d_accln.csv,4,0,3.0,1.8708286933869707,0.0,0
ch3_ils_nop_calib_20230827t003000016_d_accln.csv,4,0,3.0,1.8708286933869707,0.0,0
ch3_ils_nop_calib_20230827t025444952_d_accln.csv,3,0,2.0,1.2909944487358056,0.0,0
ch3_ils_nop_calib_20230827t162953992_d_accln.csv,4,0,3.0,1.8708286933869707,0.0,0
ch3_ils_nop_calib_20230827t094453776_d_accln.csv,4,0,3.0,1.8708286933869707,0.0,0
ch3_ils_nop_calib_20230827t182954056_d_accln.csv,3,0,2.0,1.2909944487358056,0.0,0
ch3_ils_nop_calib_20230827t091453760_d_accln.csv,4,0,3.0,1.8708286933869707,0.0,0
ch3_ils_nop_calib_20230827t171454016_d_accln.csv,4,0,3.0,1.8708286933869707,0.0,0
ch3_ils_nop_calib_20230827t193002728_d_accln.csv,1,0,0.0,0.0,0.0,0
ch3_ils_nop_calib_20230827t104453808_d_accln.csv,4,0,3.0,1.8708286933869707,0.0,0
ch3_ils_nop_calib_20230827t134453904_d_accln.csv,4,0,3.0,1.8708286933869707,0.0,0
ch3_ils_nop_calib_20230827t231502848_d_accln.csv,4,0,3.0,1.8708286933869707,0.0,0
ch3_ils_nop_calib_20230827t165954008_d_accln.csv,5,0,4.0,2.449489742783178,0.0,0
ch3_ils_nop_calib_20230827t042445000_d_accln.csv,201,0,200.0,115.61430130683084,0.0,0
ch3_ils_nop_calib_20230827t023944944_d_accln.csv,4,0,3.0,1.8708286933869707,0.0,0
ch3_ils_nop_calib_20230827t102953800_d_accln.csv,4,0,3.0,1.8708286933869707,0.0,0
ch3_ils_nop_calib_20230827t030944960_d_accln.csv,4,0,3.0,1.8708286933869707,0.0,0
ch3_ils_nop_calib_20230827t105953816_d_accln.csv,4,0,3.0,1.8708286933869707,0.0,0
ch3_ils_nop_calib_20230827t000000000_d_accln.csv,3,0,2.0,1.2909944487358056,0.0,0
ch3_ils_nop_calib_20230827t224502832_d_accln.csv,4,0,3.0,1.8708286933869707,0.0,0
ch3_ils_nop_calib_20230827t001500008_d_accln.csv,4,0,3.0,1.8708286933869707,0.0,0
ch3_ils_nop_calib_20230827t151453952_d_accln.csv,3,0,2.0,1.2909944487358056,0.0,0
ch3_ils_nop_calib_20230827t022444936_d_accln.csv,2,0,1.0,0.7071067811865476,0.0,0
ch3_ils_nop_calib_20230827t152953960_d_accln.csv,4,0,3.0,1.8708286933869707,0.0,0
ch3_ils_nop_calib_20230827t010000032_d_accln.csv,4,0,3.0,1.8708286933869707,0.0,0
ch3_ils_nop_calib_20230827t172954024_d_accln.csv,1,0,0.0,0.0,0.0,0
ch3_ils_nop_calib_20230827t154453968_d_accln.csv,3,0,2.0,1.2909944487358056,0.0,0
ch3_ils_nop_calib_20230827t211502784_d_accln.csv,4,0,3.0,1.8708286933869707,0.0,0
ch3_ils_nop_calib_20230827t111453824_d_accln.csv,3,0,2.0,1.2909944487358056,0.0,0
ch3_ils_nop_calib_20230827t181454048_d_accln.csv,4,0,3.0,1.8708286933869707,0.0,0
ch3_ils_nop_calib_20230827t164454000_d_accln.csv,3,0,2.0,1.2909944487358056,0.0,0
ch3_ils_nop_calib_20230827t230002840_d_accln.csv,4,0,3.0,1.8708286933869707,0.0,0
ch3_ils_nop_calib_20230827t092953768_d_accln.csv,3,0,2.0,1.2909944487358056,0.0,0
ch3_ils_nop_calib_20230827t011500040_d_accln.csv,4,0,3.0,1.8708286933869707,0.0,0
ch3_ils_nop_calib_20230827t213002792_d_accln.csv,5,0,4.0,2.449489742783178,0.0,0
ch3_ils_nop_calib_20230827t220002808_d_accln.csv,4,0,3.0,1.8708286933869707,0.0,0
ch3_ils_nop_calib_20230827t155953976_d_accln.csv,4,0,3.0,1.8708286933869707,0.0,0
ch3_ils_nop_calib_20230827t032444968_d_accln.csv,4,0,3.0,1.8708286933869707,0.0,0
ch3_ils_nop_calib_20230827t095953784_d_accln.csv,4,0,3.0,1.8708286933869707,0.0,0
ch3_ils_nop_calib_20230827t221502816_d_accln.csv,4,0,3.0,1.8708286933869707,0.0,0
ch3_ils_nop_calib_20230827t085953752_d_accln.csv,4,0,3.0,1.8708286933869707,0.0,0
ch3_ils_nop_calib_20230827t214502800_d_accln.csv,3,0,2.0,1.2909944487358056,0.0,0
ch3_ils_nop_calib_20230827t161453984_d_accln.csv,5,0,4.0,2.449489742783178,0.0,0
ch3_ils_nop_calib_20230827t175954040_d_accln.csv,3,0,2.0,1.2909944487358056,0.0,0
ch3_ils_nop_calib_20230827t112953832_d_accln.csv,4,0,3.0,1.8708286933869707,0.0,0
ch3_ils_nop_calib_20230827t101453792_d_accln.csv,3,0,2.0,1.2909944487358056,0.0,0
ch3_ils_nop_calib_20230827t223002824_d_accln.csv,1,0,0.0,0.0,0.0,0
ch3_ils_nop_calib_20230827t184454064_d_accln.csv,3,0,2.0,1.2909944487358056,0.0,0
ch3_ils_nop_calib_20230827t004500024_d_accln.csv,3,0,2.0,1.2909944487358056,0.0,0
ch3_ils_nop_calib_20230904t070423624_d_accln.csv,1,0,0.0,0.0,0.0,0
ch3_ils_nop_calib_20230904t122104936_d_accln.csv,2,0,1.0,0.7071067811865476,0.0,0
ch3_ils_nop_calib_20230904t125104952_d_accln.csv,66,0,65.0,37.67182855485869,0.0,0
ch3_ils_nop_calib_20230904t132104968_d_accln.csv,1,0,0.0,0.0,0.0,0
ch3_ils_nop_calib_20230904t161929664_d_accln.csv,1,0,0.0,0.0,0.0,0
ch3_ils_nop_calib_20230904t183324056_d_accln.csv,1,0,0.0,0.0,0.0,0
ch3_ils_nop_calib_20230904t154929648_d_accln.csv,1,0,0.0,0.0,0.0,0
ch3_ils_nop_calib_20230904t080423656_d_accln.csv,1,0,0.0,0.0,0.0,0
ch3_ils_nop_calib_20230904t170429688_d_accln.csv,1,0,0.0,0.0,0.0,0
ch3_ils_nop_calib_20230904t153429640_d_accln.csv,1,0,0.0,0.0,0.0,0
ch3_ils_nop_calib_20230829t190549880_d_accln.csv,4,0,3.0,1.8708286933869707,0.0,0
ch3_ils_nop_calib_20230829t210549944_d_accln.csv,3,0,2.0,1.2909944487358056,0.0,0
ch3_ils_nop_calib_20230829t085049552_d_accln.csv,679,0,678.0,391.587793476763,0.0,0
ch3_ils_nop_calib_20230829t093549576_d_accln.csv,1,0,0.0,0.0,0.0,0
ch3_ils_nop_calib_20230829t163549800_d_accln.csv,4,0,3.0,1.8708286933869707,0.0,0
ch3_ils_nop_calib_20230829t213549960_d_accln.csv,4,0,3.0,1.8708286933869707,0.0,0
ch3_ils_nop_calib_20230829t155049776_d_accln.csv,4,0,3.0,1.8708286933869707,0.0,0
ch3_ils_nop_calib_20230829t212049952_d_accln.csv,4,0,3.0,1.8708286933869707,0.0,0
ch3_ils_nop_calib_20230829t122049664_d_accln.csv,3,0,2.0,1.2909944487358056,0.0,0
ch3_ils_nop_calib_20230829t133549704_d_accln.csv,4,0,3.0,1.8708286933869707,0.0,0
ch3_ils_nop_calib_20230829t203549928_d_accln.csv,4,0,3.0,1.8708286933869707,0.0,0
ch3_ils_nop_calib_20230829t175049840_d_accln.csv,3,0,2.0,1.2909944487358056,0.0,0
ch3_ils_nop_calib_20230829t202049920_d_accln.csv,3,0,2.0,1.2909944487358056,0.0,0
ch3_ils_nop_calib_20230829t092049568_d_accln.csv,10,0,9.0,5.338539126015656,0.0,0
ch3_ils_nop_calib_20230829t143549736_d_accln.csv,4,0,3.0,1.8708286933869707,0.0,0
ch3_ils_nop_calib_20230829t142049728_d_accln.csv,4,0,3.0,1.8708286933869707,0.0,0
ch3_ils_nop_calib_20230829t090549560_d_accln.csv,1645,0,1644.0,949.308169142139,0.0,3
ch3_ils_nop_calib_20230829t185049872_d_accln.csv,4,0,3.0,1.8708286933869707,0.0,0
ch3_ils_nop_calib_20230829t173549832_d_accln.csv,4,0,3.0,1.8708286933869707,0.0,0
ch3_ils_nop_calib_20230829t132049696_d_accln.csv,3,0,2.0,1.2909944487358056,0.0,0
ch3_ils_nop_calib_20230829t183549864_d_accln.csv,3,0,2.0,1.2909944487358056,0.0,0
ch3_ils_nop_calib_20230829t205049936_d_accln.csv,4,0,3.0,1.8708286933869707,0.0,0
ch3_ils_nop_calib_20230829t130549688_d_accln.csv,5,0,4.0,2.449489742783178,0.0,0
ch3_ils_nop_calib_20230829t230550008_d_accln.csv,3,0,2.0,1.2909944487358056,0.0,0
ch3_ils_nop_calib_20230829t160549784_d_accln.csv,4,0,3.0,1.8708286933869707,0.0,0
ch3_ils_nop_calib_20230829t140549720_d_accln.csv,3,0,2.0,1.2909944487358056,0.0,0
ch3_ils_nop_calib_20230829t145049744_d_accln.csv,4,0,3.0,1.8708286933869707,0.0,0
ch3_ils_nop_calib_20230829t083549544_d_accln.csv,662,0,661.0,381.7728382166547,0.0,0
ch3_ils_nop_calib_20230829t232050016_d_accln.csv,4,0,3.0,1.8708286933869707,0.0,0
ch3_ils_nop_calib_20230829t153549768_d_accln.csv,4,0,3.0,1.8708286933869707,0.0,0
ch3_ils_nop_calib_20230829t192049888_d_accln.csv,3,0,2.0,1.2909944487358056,0.0,0
ch3_ils_nop_calib_20230829t150549752_d_accln.csv,1,0,0.0,0.0,0.0,0
ch3_ils_nop_calib_20230829t123549672_d_accln.csv,4,0,3.0,1.8708286933869707,0.0,0
ch3_ils_nop_calib_20230829t233550024_d_accln.csv,2,0,1.0,0.7071067811865476,0.0,0
ch3_ils_nop_calib_20230829t180549848_d_accln.csv,2,0,1.0,0.7071067811865476,0.0,0
ch3_ils_nop_calib_20230829t162049792_d_accln.csv,4,0,3.0,1.8708286933869707,0.0,0
ch3_ils_nop_calib_20230829t170549816_d_accln.csv,3,0,2.0,1.2909944487358056,0.0,0
ch3_ils_nop_calib_20230829t135049712_d_accln.csv,4,0,3.0,1.8708286933869707,0.0,0
ch3_ils_nop_calib_20230829t220549976_d_accln.csv,1,0,0.0,0.0,0.0,0
ch3_ils_nop_calib_20230829t125049680_d_accln.csv,5,0,4.0,2.449489742783178,0.0,0
ch3_ils_nop_calib_20230829t172049824_d_accln.csv,4,0,3.0,1.8708286933869707,0.0,0
ch3_ils_nop_calib_20230829t215049968_d_accln.csv,4,0,3.0,1.8708286933869707,0.0,0
ch3_ils_nop_calib_20230829t082049536_d_accln.csv,1540,0,1539.0,888.6863901287113,0.0,3
ch3_ils_nop_calib_20230829t222049984_d_accln.csv,4,0,3.0,1.8708286933869707,0.0,0
ch3_ils_nop_calib_20230829t165049808_d_accln.csv,3,0,2.0,1.2909944487358056,0.0,0
ch3_ils_nop_calib_20230826t214927280_d_accln.csv,4,0,3.0,1.8708286933869707,0.0,0
ch3_ils_nop_calib_20230826t151500488_d_accln.csv,4,0,3.0,1.8708286933869707,0.0,0
ch3_ils_nop_calib_20230826t144500472_d_accln.csv,4,0,3.0,1.8708286933869707,0.0,0
ch3_ils_nop_calib_20230826t143000464_d_accln.csv,4,0,3.0,1.8708286933869707,0.0,0
ch3_ils_nop_calib_20230826t150000480_d_accln.csv,3,0,2.0,1.2909944487358056,0.0,0
ch3_ils_nop_calib_20230826t213427272_d_accln.csv,3,0,2.0,1.2909944487358056,0.0,0
ch3_ils_nop_calib_20230826t140000448_d_accln.csv,4,0,3.0,1.8708286933869707,0.0,0
ch3_ils_nop_calib_20230826t211927264_d_accln.csv,4,0,3.0,1.8708286933869707,0.0,0
ch3_ils_nop_calib_20230826t153000496_d_accln.csv,4,0,3.0,1.8708286933869707,0.0,0
ch3_ils_nop_calib_20230826t123000400_d_accln.csv,1,0,0.0,0.0,0.0,0
ch3_ils_nop_calib_20230826t160000512_d_accln.csv,3,0,2.0,1.2909944487358056,0.0,0
ch3_ils_nop_calib_20230826t154500504_d_accln.csv,4,0,3.0,1.8708286933869707,0.0,0
ch3_ils_nop_calib_20230826t141500456_d_accln.csv,3,0,2.0,1.2909944487358056,0.0,0
ch3_ils_nop_calib_20230826t094500312_d_accln.csv,1,0,0.0,0.0,0.0,0
ch3_ils_nop_calib_20230826t234927344_d_accln.csv,3,0,2.0,1.2909944487358056,0.0,0
ch3_ils_nop_calib_20230826t161500520_d_accln.csv,4,0,3.0,1.8708286933869707,0.0,0
ch3_ils_nop_calib_20230826t030000096_d_accln.csv,1,0,0.0,0.0,0.0,0
ch3_ils_nop_calib_20230826t031500104_d_accln.csv,1,0,0.0,0.0,0.0,0
ch3_ils_nop_calib_20230826t134500440_d_accln.csv,2,0,1.0,0.7071067811865476,0.0,0
ch3_ils_nop_calib_20230826t163000528_d_accln.csv,1,0,0.0,0.0,0.0,0
ch3_ils_nop_calib_20230825t161622088_d_accln.csv,5,0,4.0,2.449489742783178,0.0,0
ch3_ils_nop_calib_20230825t144622040_d_accln.csv,3,0,2.0,1.2909944487358056,0.0,0
ch3_ils_nop_calib_20230825t131621992_d_accln.csv,4,0,3.0,1.8708286933869707,0.0,0
ch3_ils_nop_calib_20230825t150122048_d_accln.csv,4,0,3.0,1.8708286933869707,0.0,0
ch3_ils_nop_calib_20230825t143122032_d_accln.csv,4,0,3.0,1.8708286933869707,0.0,0
ch3_ils_nop_calib_20230825t141622024_d_accln.csv,4,0,3.0,1.8708286933869707,0.0,0
ch3_ils_nop_calib_20230825t160122080_d_accln.csv,4,0,3.0,1.8708286933869707,0.0,0
ch3_ils_nop_calib_20230825t223122288_d_accln.csv,1,0,0.0,0.0,0.0,0
ch3_ils_nop_calib_20230825t180122144_d_accln.csv,4,0,3.0,1.8708286933869707,0.0,0
ch3_ils_nop_calib_20230825t171622120_d_accln.csv,3,0,2.0,1.2909944487358056,0.0,0
ch3_ils_nop_calib_20230825t170122112_d_accln.csv,4,0,3.0,1.8708286933869707,0.0,0
ch3_ils_nop_calib_20230825t163122096_d_accln.csv,3,0,2.0,1.2909944487358056,0.0,0
ch3_ils_nop_calib_20230825t164622104_d_accln.csv,4,0,3.0,1.8708286933869707,0.0,0
ch3_ils_nop_calib_20230825t173122128_d_accln.csv,4,0,3.0,1.8708286933869707,0.0,0
ch3_ils_nop_calib_20230825t133122000_d_accln.csv,4,0,3.0,1.8708286933869707,0.0,0
ch3_ils_nop_calib_20230825t174622136_d_accln.csv,4,0,3.0,1.8708286933869707,0.0,0
ch3_ils_nop_calib_20230825t134622008_d_accln.csv,3,0,2.0,1.2909944487358056,0.0,0
ch3_ils_nop_calib_20230825t140122016_d_accln.csv,4,0,3.0,1.8708286933869707,0.0,0
ch3_ils_nop_calib_20230825t154622072_d_accln.csv,4,0,3.0,1.8708286933869707,0.0,0
ch3_ils_nop_calib_20230903t061552000_d_accln.csv,1,0,0.0,0.0,0.0,0
ch3_ils_nop_calib_20230903t000000000_d_accln.csv,34,0,33.0,19.196353820452465,0.0,0
